-81.677,-32.026,-68.177,72.511,11.892,-17.679,35.793,41.229,83.81,9.4451,0
14.835,-23.08,-86.055,46.177,25.155,-15.077,-18.867,122.37,-2.117,-11.434,0
99.863,-10.68,-54.778,10.577,-4.4079,41.662,30.148,73.161,70.58,-7.9817,0
99.863,-10.68,-54.778,10.577,-4.4079,41.662,30.148,73.161,70.58,-7.9817,0
91.271,-55.585,-26.342,-98.276,-17.182,-4.7507,-10.501,36.481,22.178,9.1664,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
28.403,-68.382,17.894,23.772,-17.239,85.446,21.813,76.752,46.127,27.419,0
62.395,14.233,5.003,-57.306,-33.571,-13.25,-18.756,79.142,12.473,79.071,0
28.403,-68.382,17.894,23.772,-17.239,85.446,21.813,76.752,46.127,27.419,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
63.726,-33.023,-1.1954,45.096,8.5713,24.057,55.973,5.053,99.988,66.061,0
34.72,-46.834,-13.758,59.818,24.065,-38.808,-15.543,30.91,1.2704,122.92,0
34.72,-46.834,-13.758,59.818,24.065,-38.808,-15.543,30.91,1.2704,122.92,0
14.835,-23.08,-86.055,46.177,25.155,-15.077,-18.867,122.37,-2.117,-11.434,0
91.271,-55.585,-26.342,-98.276,-17.182,-4.7507,-10.501,36.481,22.178,9.1664,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
9.2434,38.371,-49.166,-7.0309,1.7194,-128.47,-32.799,1.2727,54.485,74.876,0
63.726,-33.023,-1.1954,45.096,8.5713,24.057,55.973,5.053,99.988,66.061,0
-35.695,-116.48,15.825,22.484,3.4773,34.796,-14.239,43.263,62.896,24.361,0
42.495,-72.689,27.435,-25.253,-50.612,0.90413,0.11875,63.485,61.005,41.994,0
62.395,14.233,5.003,-57.306,-33.571,-13.25,-18.756,79.142,12.473,79.071,0
62.395,14.233,5.003,-57.306,-33.571,-13.25,-18.756,79.142,12.473,79.071,0
99.863,-10.68,-54.778,10.577,-4.4079,41.662,30.148,73.161,70.58,-7.9817,0
39.288,-40.275,-49.749,16.609,-11.493,-27.241,-0.82119,118.84,1.7765,24.938,0
39.288,-40.275,-49.749,16.609,-11.493,-27.241,-0.82119,118.84,1.7765,24.938,0
39.288,-40.275,-49.749,16.609,-11.493,-27.241,-0.82119,118.84,1.7765,24.938,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
14.835,-23.08,-86.055,46.177,25.155,-15.077,-18.867,122.37,-2.117,-11.434,0
14.835,-23.08,-86.055,46.177,25.155,-15.077,-18.867,122.37,-2.117,-11.434,0
14.835,-23.08,-86.055,46.177,25.155,-15.077,-18.867,122.37,-2.117,-11.434,0
14.835,-23.08,-86.055,46.177,25.155,-15.077,-18.867,122.37,-2.117,-11.434,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
34.72,-46.834,-13.758,59.818,24.065,-38.808,-15.543,30.91,1.2704,122.92,0
63.726,-33.023,-1.1954,45.096,8.5713,24.057,55.973,5.053,99.988,66.061,0
63.726,-33.023,-1.1954,45.096,8.5713,24.057,55.973,5.053,99.988,66.061,0
63.726,-33.023,-1.1954,45.096,8.5713,24.057,55.973,5.053,99.988,66.061,0
63.726,-33.023,-1.1954,45.096,8.5713,24.057,55.973,5.053,99.988,66.061,0
34.72,-46.834,-13.758,59.818,24.065,-38.808,-15.543,30.91,1.2704,122.92,0
-81.677,-32.026,-68.177,72.511,11.892,-17.679,35.793,41.229,83.81,9.4451,0
39.288,-40.275,-49.749,16.609,-11.493,-27.241,-0.82119,118.84,1.7765,24.938,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
-10.904,-103.81,-68.117,-30.749,71.165,-47.132,52.142,-6.8296,-22.39,49.94,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
-81.677,-32.026,-68.177,72.511,11.892,-17.679,35.793,41.229,83.81,9.4451,0
-53.928,-66.012,-32.202,-65.609,-2.6674,-67.254,-64.963,69.684,5.6097,-74.863,0
-53.928,-66.012,-32.202,-65.609,-2.6674,-67.254,-64.963,69.684,5.6097,-74.863,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
91.271,-55.585,-26.342,-98.276,-17.182,-4.7507,-10.501,36.481,22.178,9.1664,0
62.749,14.429,-49.784,-20.294,7.9145,61.343,51.484,84.243,-27.807,57.431,0
34.72,-46.834,-13.758,59.818,24.065,-38.808,-15.543,30.91,1.2704,122.92,0
34.72,-46.834,-13.758,59.818,24.065,-38.808,-15.543,30.91,1.2704,122.92,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
-10.904,-103.81,-68.117,-30.749,71.165,-47.132,52.142,-6.8296,-22.39,49.94,0
99.863,-10.68,-54.778,10.577,-4.4079,41.662,30.148,73.161,70.58,-7.9817,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-53.928,-66.012,-32.202,-65.609,-2.6674,-67.254,-64.963,69.684,5.6097,-74.863,0
91.271,-55.585,-26.342,-98.276,-17.182,-4.7507,-10.501,36.481,22.178,9.1664,0
56.103,-55.18,-64.148,-5.9135,15.882,-41.133,-13.147,86.115,58.01,8.4166,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
14.835,-23.08,-86.055,46.177,25.155,-15.077,-18.867,122.37,-2.117,-11.434,0
-10.904,-103.81,-68.117,-30.749,71.165,-47.132,52.142,-6.8296,-22.39,49.94,0
-53.928,-66.012,-32.202,-65.609,-2.6674,-67.254,-64.963,69.684,5.6097,-74.863,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-10.904,-103.81,-68.117,-30.749,71.165,-47.132,52.142,-6.8296,-22.39,49.94,0
-10.904,-103.81,-68.117,-30.749,71.165,-47.132,52.142,-6.8296,-22.39,49.94,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-27.523,-48.48,-72.449,-22.613,59.803,-82.975,-75.3,18.737,-81.211,21.401,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
-0.93195,-60.164,-34.696,-117.8,33.721,-66.619,-67.47,3.8711,-56,-21.911,0
62.395,14.233,5.003,-57.306,-33.571,-13.25,-18.756,79.142,12.473,79.071,0
91.271,-55.585,-26.342,-98.276,-17.182,-4.7507,-10.501,36.481,22.178,9.1664,0
91.271,-55.585,-26.342,-98.276,-17.182,-4.7507,-10.501,36.481,22.178,9.1664,0
91.271,-55.585,-26.342,-98.276,-17.182,-4.7507,-10.501,36.481,22.178,9.1664,0
-53.928,-66.012,-32.202,-65.609,-2.6674,-67.254,-64.963,69.684,5.6097,-74.863,0
119.49,14.878,-15.893,23.357,-15.393,-13.596,-42.519,98.948,-12.094,31.061,0
8.024,-54.671,-100.28,-34.107,41.76,-45.369,-4.9394,88.529,-25.989,-14.749,0
